gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
APN2,1088.503821771542,0.00132806608004877,0.03161354024907817,0.91282282311564,0.9886304596264172
TBP1,4185.979973124131,0.01582272461743223,0.03628802669702211,0.3223080506732439,0.8809738599473261
RPA190,52121.65710488232,-0.00125796827815293,0.03211454018132095,0.9335231001303472,0.992023944728252
TCB1,17055.468577140393,-0.01164758135547182,0.02857458939097031,0.6441465473387927,0.9484968668491128
NIT3,2195.027687141677,-0.05834863355187893,0.06034283684346876,0.03415419648238917,0.6971846378689112
MNN2,5280.360052133596,0.00562603339664398,0.03076379318448371,0.7382410735924049,0.9693174089352568
ASR1,1425.162531583259,0.00250244037216399,0.03656399736846312,0.22893333103598265,0.8539382004725162
VPS23,464.8171042073185,-0.00818308131731346,0.03742860460441184,0.14014803396555953,0.8465172436832317
SFT2,483.0160754234989,0.00339657776555331,0.03472787671214676,0.7580871290185949,0.9720335922088416
HNT1,1866.3998000147733,-0.00140722919657774,0.03184444089014721,0.9120149058025612,0.9883316240006458
CDC48,52543.467882438345,1.9998026405909828e-4,0.03290156830231105,0.989808895643854,0.9992571919699984
ALP1,3386.861626041798,-0.01454050930648451,0.03730858178266235,0.2953483362073422,0.8685092318664958
BIG1,894.1768160813147,0.02685519366310374,0.04201268051421892,0.14692347237422604,0.84788342586634
ADA2,1768.4917386738869,0.00275004308826918,0.03292181622969051,0.8845208338844153,0.9848885437205792
RPS17B,64498.76115407273,0.01397406444434126,0.03263346021013396,0.339971368890004,0.8872406425621778
UBA4,2435.817801512095,0.02221185761748754,0.03909555670675591,0.18570904811330652,0.84788342586634
ERP5,5740.909929441332,0.01516613472653692,0.03338202168107198,0.38319833650156576,0.8923716317195922
RTG3,3345.191300742116,-0.00959364712760941,0.03719243566233787,0.2633061992909,0.8627425717583851
CGR1,2114.60834708577,0.00425329844224231,0.03368856552497289,0.7606891784677068,0.9720335922088416
RPL82,23645.019509444985,-0.03005203022158129,0.0446764879587281,0.2620839319838136,0.8627425717583851
RPL29,50243.652505180726,-0.00169238674685213,0.03513293245525511,0.859928378090114,0.9845001225932988
RPL2,194743.54664262276,0.01009879973101523,0.03664229795976836,0.35302785603002723,0.8923716317195922
PET127,3381.96918251293,0.00454303376435178,0.03183059440447786,0.7772630384665549,0.9748396001412662
PFS2,3361.4469338262743,0.02727839987150079,0.0425675176390884,0.1565631929928522,0.84788342586634
ADI1,1098.4573371773154,-6.38720111878851e-4,0.03223170829061417,0.967363214611882,0.996709504489454
FGR16,307.1199971619027,0.00342458363867038,0.03524890445998029,0.7292123577515718,0.9684624605162008
URM1,1337.418027410791,0.01448449476940886,0.03681480366111136,0.32070681799693007,0.8809738599473261
WBP1,8470.362602328063,0.00757018292352291,0.03203044324584498,0.6711966249371257,0.954359096097959
ARL3,1660.3309518963993,7.54580598289093e-4,0.03434440433321748,0.9491535913881692,0.9944151642892336
HAP43,2343.5115558014872,-0.01788475475568485,0.0406011129638273,0.1431702267138209,0.8465172436832317
TIM50,16424.70610495388,0.01740560226980763,0.03545987331967192,0.3212708349087891,0.8809738599473261
FGR39,547.6573870913159,0.18125487874440405,0.1018860035182935,0.00226388348863377,0.15090041164793375
CHO1,3562.085923011054,0.01814841197170545,0.03698978233674634,0.2662958676749258,0.8627425717583851
CWC2,925.4003913978214,-0.01196119592358748,0.03684494780920094,0.32555777521284324,0.8817250986464318
PRP28,980.3315549275918,-0.02345468000270636,0.04544395144755544,0.0554898607135014,0.7732988153297525
PSP1,3680.724502572795,-0.01137178655732889,0.03764221436999878,0.227950093529388,0.8539382004725162
SMT3,5211.003510072571,0.01056681628262922,0.03628303074209262,0.3670285071929161,0.8923716317195922
PRM1,67.86655922276483,-0.00114430464663099,0.03605838964440931,0.8412361602726555,0.9822012554808112
TOS4,5648.801884827155,-0.1091624756050403,0.07046349589803427,0.00790122349600593,0.3590866647919666
RPL37B,85415.12432365917,0.0035201750472853,0.0351278605728728,0.7325770633848073,0.968577147115462
NEP1,3532.291838496377,0.0171988488348613,0.03594697077437829,0.38303790404693994,0.8923716317195922
GIN4,16253.409595824667,-0.02818109879672785,0.04262805201691795,0.13419087655159842,0.8465172436832317
KRR1,3408.023958907819,0.01079309949912436,0.0370872106611997,0.30900413116844944,0.8762539992314372
GIN1,5557.290114218717,3.865646023969806e-4,0.03409772004233359,0.9756217692831036,0.9975721380984612
SAM2,56785.676416110175,-0.00761062353222737,0.03452042562730891,0.5468554692166838,0.9352728024509138
DPP1,283.1670233011277,0.00879805361969331,0.0361960735496003,0.4186577560952112,0.898900457700491
PHO84,14956.010628458938,0.00146904372171862,0.03484329879766011,0.8899451779878175,0.9848885437205792
BTA1,86.87407613253473,-0.00322098632764604,0.0365556256041095,0.3361152157813725,0.8849166770163892
ARO7,1756.3586757676733,0.0090567004753438,0.03275501715936591,0.5738953502110733,0.9374538600213672
ZCF3,3841.333642060798,-0.03756862769796258,0.04376647508006842,0.11118067256231574,0.8465172436832317
CTA3,14894.119969385014,-0.01560460252024363,0.03958034423526426,0.14644036743880562,0.84788342586634
GAR1,16025.76687125172,-2.753424625623753e-4,0.03413794338100184,0.7318867842799788,0.968577147115462
PLD1,16049.658034461205,-0.026491573473148,0.0434536827780126,0.13221401297719845,0.8465172436832317
FUS1,56.57843302082359,-0.0072605579412191,0.03705301702228476,0.23148816719573187,0.8551731428961911
DPP2,1394.6817810618538,0.00226211108333995,0.03269430606303152,0.8740585215037027,0.9845001225932988
EGD1,33670.49720243676,0.00376096499950562,0.03214789981280464,0.7525833518751015,0.9720335922088416
GAD1,9100.510648077296,9.076130555207674e-4,0.03611551572400106,0.868352347146097,0.9845001225932988
MRF1,635.8002290745176,0.00253371445326906,0.03387949540834971,0.8437117683172788,0.9822012554808112
CIS312,40.37798596943865,-0.00391867588580397,0.03649832604163135,0.409493773936516,0.8984719591303035
AVT4,639.8168624118788,-0.01587380236250677,0.04042259441179266,0.08322229861179375,0.8087421536344298
CAS1,1315.3254460160065,0.01015543214059177,0.03634097397706689,0.3814610711763844,0.8923716317195922
MUP1,14491.92348637206,0.00925779033696488,0.0364348541182733,0.3834878019927667,0.8923716317195922
MRPL51,2525.5239128131725,0.01570651694870389,0.03289203541022318,0.3812165070723792,0.8923716317195922
NUT2,492.56929027070106,0.02363016192077337,0.04293697791415192,0.1261086519571447,0.8465172436832317
CWP419,2063.6592148930345,-0.00603760353470312,0.03609455352140719,0.4758907363143103,0.913765216295095
KIP4,2172.433794518831,-0.00983427506721748,0.03374877811766765,0.5239355134417412,0.9298002242173898
SER33,16364.131205443444,-0.00511917699595949,0.0350756381699426,0.6357561448457107,0.9465904296352216
RPN2,23483.57708592066,0.00332260026133566,0.03174975208712199,0.7951995919550577,0.9780546626573152
LCB4,1357.360371234491,-0.0140407139531301,0.03593524995863581,0.3510750092686583,0.8923716317195922
PXA2,1844.24513549666,1.6440257308060518e-4,0.03103448375934162,0.9923646654513136,0.9992571919699984
POM1,938.6640102336388,-0.01179202792441136,0.03469632646727937,0.445643343426351,0.903593008115074
ZCF30,1375.671120961915,-0.00141349093076031,0.03132130285183474,0.9316077871679926,0.9914333019599136
MSO1,704.4746749687137,0.01589093429934414,0.04044331329137431,0.08476938172449351,0.8087421536344298
BUL4,469.2271666859792,-0.00978879533447932,0.03672222598443864,0.3445705880398157,0.8915190892901298
MCD4,3233.1120028145515,0.01334725831713239,0.03510711387958516,0.3978556416849808,0.8948197471119627
TRP3,3816.2773240803776,0.01922043863669129,0.038292472952323,0.2084910070763212,0.8487971000073513
CDC6,1080.9016128109756,-0.01429024556709392,0.03726735759599268,0.28786161043361125,0.8662651015239248
SNT1,9473.121116773866,-0.01586748093358688,0.03417282250184409,0.32345804876114287,0.8809738599473261
VPH2,335.76148767151943,0.00656665722837152,0.03595354667877106,0.494441610351553,0.9220887502501242
SRT1,262.5472461112337,0.00484738544614737,0.0351484777042823,0.6525813408264072,0.950801428641892
RBD1,2252.4826349470136,-0.05198250647172801,0.05755160426257933,0.04354555870848876,0.7442444635106098
CSI2,3341.439586678244,0.01622338895265816,0.0372069346674009,0.2881355600765749,0.8662651015239248
ATP19,5617.251225300294,0.00197999320535478,0.03181155553006683,0.8836523845667683,0.9848885437205792
MRPS9,5370.26612583035,0.00619371822355148,0.03221487429204472,0.6917990597958541,0.9589720598846504
RIB3,1786.9836688107716,-0.01313448776018858,0.03680892053777038,0.29052640531966134,0.8667626101789684
WRS1,8646.849356296034,0.01764795702418917,0.03440321435763872,0.3169142583864291,0.8809738599473261
RPL27A,91924.54126116545,0.01083491619207804,0.03615291778897189,0.3872949873264517,0.892578804829575
PKH2,4994.411829105096,-0.02555282941087872,0.04075623469988294,0.15805118489892997,0.84788342586634
REX4,817.8774003726714,-0.0085483305746854,0.03641266574955323,0.3913579543551881,0.8940213847671273
IRA2,20970.10403868364,-0.02489248191979374,0.032510435865596,0.2356961991679,0.8564152021854828
PEP1,7211.492802322183,-0.01000475820387329,0.0320099103272892,0.5550814114673597,0.9352767847455312
RAX2,7188.207436256147,0.00224770192764602,0.03303301390416326,0.8513084805987639,0.9845001225932988
GSG1,934.7490689288048,0.01641553874337295,0.03859439894287644,0.2288082075871271,0.8539382004725162
CDC54,5284.231981957232,0.00419219113137599,0.03091530864146699,0.8110781281946191,0.9785075087566634
DLH1,49.98378168539734,-0.00730860646675005,0.03733456392332217,0.0949846346229994,0.8299763466711794
ATP20,3796.53490352122,0.02274935272774284,0.04030137084729356,0.15277401583040687,0.84788342586634
CHR1,5214.70591143229,0.02780615185892672,0.04630829612110148,0.1762005071844804,0.84788342586634
SPA2,24639.000673951246,-0.02928633973180095,0.0385612331307411,0.15410262210960804,0.84788342586634
CWC15,588.0294353344327,0.00189624102668786,0.03325005645380258,0.8917445473143357,0.9848885437205792
MMS2,623.834783762333,0.00676220812578137,0.03448705845582488,0.5923129662348966,0.9433830306244212
MAD1,1595.9080414326747,0.02445469359516842,0.04437937461543362,0.11707849037200976,0.8465172436832317
RVS162,246.06079662484828,0.01629101842414147,0.04090354547590093,0.05877156790024622,0.7732988153297525
BCP1,2615.885189831934,0.01841341647705912,0.03784193502747807,0.2540400130305682,0.8627425717583851
RPG1A,20717.3002409183,-0.00630412284780353,0.03244198261735613,0.3743108358949055,0.8923716317195922
RBK1,1782.31734622041,0.00743788926550566,0.03357279167920013,0.6474339246301428,0.9489702520036506
FEN1,3082.9518461017656,0.00922713136895547,0.03561138457523101,0.48377031684770166,0.9181456682795408
RIB7,1063.5078113173777,0.03262131237250033,0.04718569392729932,0.08650226595217962,0.814642218912285
MHF1,223.2771048116736,0.00901416293636278,0.03685934009021702,0.32454612943550437,0.8809738599473261
BLP1,38.72445966260349,1.926372250241538e-4,0.03646736301975054,0.9096862909481244,0.9879264238321688
BNI1,4421.721607582037,-0.06930989000962308,0.0775143727098374,0.02286166787002552,0.6270966907693559
SEC2,3483.086158565006,0.01203475763185259,0.03349813111584884,0.4691109330962153,0.9132232994701156
SPC3,1727.3653594062166,-0.00253296860693498,0.03252749911857792,0.8564092799359737,0.9845001225932988
RPL14,58026.80820178057,-0.01501676768929236,0.0335236283560488,0.3906868615311861,0.8939008997795279
MEF1,20096.02758638961,-0.02699695002143244,0.04421530830781957,0.09529547143936656,0.8299763466711794
FAD3,4847.950030568729,-0.002263831156953,0.03492780003711542,0.8074569318775155,0.9785075087566634
OP4,37.083942731542656,-0.00569576411680373,0.03683723337839779,0.23721998426922877,0.857223559722845
CHS3,20173.54985793891,0.00632077476415594,0.02939031642384014,0.7360610894095737,0.9689781537413754
MON2,5435.352213999424,-0.00501015263803845,0.0313225839054267,0.5696312253794873,0.937265889303554
TYE7,18374.017322623466,-6.984595402592395e-4,0.03638769012067026,0.8132692542168998,0.9785075087566634
PSA2,132.4450325365988,0.00253257132071157,0.0354162957955243,0.7782102600794476,0.9748396001412662
MSH6,9531.346100494817,-4.7894407584887414e-4,0.03405843981991025,0.9712088338389142,0.9972622192113936
REX3,950.1415794065654,-8.983508675876646e-4,0.03190304764681364,0.9504341620009218,0.9944151642892336
AKR1,2512.2369959663706,0.00168422436880582,0.03191642067197309,0.9145081303725192,0.9893787837886068
RPN1,14452.65976094509,0.03334879483842246,0.04691849968722936,0.12555852766244965,0.8465172436832317
ECM25,495.3542204805934,-0.00711274213999607,0.03659460451923527,0.3728067739718653,0.8923716317195922
CGA1,11052.47063799303,0.00897263054343502,0.03275082960996962,0.5677088404392792,0.9366806082316066
STP2,6663.514688787975,-0.01124016243951447,0.03609733289352557,0.38467627018925105,0.8923716317195922
RMP1,313.55988013410155,-0.00193587526737731,0.03581970043487753,0.7944634325465894,0.9776386130712708
CWC26,520.048995626464,-0.00521942504550881,0.03517263539347694,0.6320658894043402,0.9465904296352216
AGC1,3226.9547774214075,-0.00278973254099414,0.03414441719588024,0.8187602604995227,0.9785075087566634
COX19,509.75312618226707,0.01535317972698643,0.03848283052790923,0.22148275402707795,0.8539382004725162
KEM1,10586.978665153503,-0.03214476498632845,0.04831315675032793,0.09707705984054538,0.8316919418800824
OFI1,85.74542358011188,-0.00501215144538501,0.03663840296071422,0.3347671033316141,0.8849166770163892
HYR1,321.9258909567512,-0.01210623366467951,0.03757354280672961,0.26406914007567445,0.8627425717583851
KNS1,136.37622091446647,-0.00117810674359984,0.0356723685293127,0.8769650185101089,0.9845001225932988
HSP70,10204.263845893884,4.507271135255186e-4,0.03644032819228532,NA,NA
TGL99,647.898029255509,0.21507608378315968,0.16780588951137218,0.00422585973984394,0.2347308572159612
MCU1,1455.4892685799944,-0.00101249809366391,0.03367931855065204,0.9299206228595744,0.9914333019599136
GUP1,1048.3196340318418,0.01187264116073215,0.03668470833457001,0.3251737876217295,0.8814810447097855
NUP49,4940.776574126334,-0.01664639366907432,0.03416060321583975,0.44222254144778966,0.9035284383829754
MPT5,7139.166459495639,-0.01711154557947209,0.03613666790469571,0.31053689945772256,0.8766639340455895
SEC18,4809.114483158125,0.0019934989915303,0.03039871278329354,0.903609173316089,0.986889323010476
KIS2,1820.936984474759,-0.01019118325541761,0.03507609339010581,0.4319168045344816,0.9001488499369249
ROB1,9558.484051572126,-0.00137170262611741,0.03552877159669391,0.8671170419801522,0.9845001225932988
CYB2,492.18315000530754,-0.1649672373530772,0.10235904978637132,0.0034424220379229,0.2024616647597993
CUP2,3147.191530535566,-0.02310171063886321,0.04123243140295495,0.12730574575510273,0.8465172436832317
RAD54,1831.4974719181605,-0.01015382004990636,0.03148150065559386,0.6730088901194387,0.954359096097959
OSM2,611.5598727834073,-0.01279135418229894,0.03851802245714619,0.1706836600320859,0.84788342586634
GCV3,6151.181214093904,0.00867456595867158,0.03163358844805353,0.6241079846083681,0.9465904296352216
ACT1,80788.42006674343,0.01097056005259271,0.03436587947892826,0.470988683376647,0.9134417916414674
DAD1,256.9931798104868,0.00402353979879792,0.03576759736570478,0.6761968758826215,0.954696412901823
DIM1,2384.7421201941684,0.00636710035557598,0.03458558334075107,0.6176137014082737,0.945452705312272
KAR9,1436.6714519181226,0.0148809611775908,0.03738644417353826,0.2719183801414685,0.8627425717583851
AGM1,2960.9249851549753,-0.00771823845671694,0.03264698168509442,0.571727671696552,0.9374453724356508
LCL3,211.42253697897337,0.00343028318458712,0.03601869285993393,0.628909843336726,0.9465904296352216
MYO2,30897.957559900213,-0.01460011828958536,0.03834033569816869,0.1151886665023677,0.8465172436832317
DUR32,383.73644122141184,-4.896695900007536e-4,0.03386270172784741,0.9716059226129125,0.9972622192113936
PDX1,11167.193958662428,-0.04397088081664559,0.06756394763627761,0.0278615441065607,0.6629044297415919
SMF13,3597.7457264159702,-0.0059875713979488,0.03591606596356377,0.5217133035329373,0.9298002242173898
DAL7,57.74789707253224,-0.00642612006961292,0.03696162977007451,0.21566274673219443,0.8528416728058237
GND1,75749.72256698241,0.00128974244042552,0.03347415843058975,0.9079960600022018,0.987762532894814
MET3,1611.8290393885611,-0.01372888431473733,0.03980755023925086,0.03655940301804867,0.7097730055186859
ZMS1,5077.7594128600085,-0.01022842352801185,0.03755599637809881,0.22698167174554357,0.8539382004725162
LCB2,8978.488700924208,0.01326369104196534,0.03446158423463155,0.42555905722430987,0.8994511472204229
MODF,636.5909451822565,-0.00462893260956998,0.03440032724546706,0.7128064376114868,0.9626076870160856
DOS2,1633.561664096104,-0.00392832794901635,0.03446168329832406,0.7421079628523681,0.9693174089352568
SSK1,1894.21906147121,-0.01625742306265341,0.03999730739005149,0.13437070588121236,0.8465172436832317
SIM1,26378.25046582196,-0.00645400882195222,0.03386574611070182,0.523403621776325,0.9298002242173898
ATG12,184.63146994760527,-0.00748582833651313,0.03601478085607321,0.4605385220931004,0.9082086107943818
YBP1,3570.921055852785,0.02259433056459232,0.03104510342205121,0.27004927532030276,0.8627425717583851
HPC2,1174.3967679013754,-0.01200021566989053,0.03779360183425962,0.2355295146831969,0.8564152021854828
DUR7,447.8745295408521,0.01012590439121374,0.03607336704726779,0.40266889824233626,0.8951285409498307
OCA6,380.2944475532748,0.01561784075794255,0.03888089092392692,0.19833828020036567,0.84788342586634
DOA4,1197.0347664867536,-0.006597997102185,0.03609522245274153,0.4670311769097869,0.9129163847650786
CSK1,39.16699009862027,-0.00576137081241093,0.03692948976883307,0.1712874732993359,0.84788342586634
APL1,2189.8025951192494,0.00662618236403541,0.03442234159485814,0.61591121014481,0.9451497039930836
UTP10,28946.205450087356,0.00555445060341766,0.0305204882903637,0.7400888840666318,0.9693174089352568
YPT52,1885.018496190953,0.01323952126529531,0.03470468599516415,0.3996228895231608,0.8948197471119627
RPL4B,108903.86185412917,-0.00633379225864783,0.03694794129964688,0.2172321680120421,0.8534222501010088
RBE1,653.1020525818434,-0.00202281917847771,0.03574203149343636,0.7886904144092565,0.9752965244739672
FTR1,12428.323974819392,0.09109172081388343,0.28466383939129886,0.01352068615735429,0.4891178256245045
SET3,6118.217426876111,0.02096296332266447,0.04394705427050157,0.05252653534408559,0.7732988153297525
PAM16,1745.9610845912637,0.2533799424240096,0.07144498061234418,1.755483006640857e-5,0.00219398803267468
YPI1,77.40470705187086,-2.962332933363996e-4,0.03624527165907771,0.9446041686739748,0.9944151642892336
IML2,5386.790247249077,0.01646527255288285,0.03993685379777007,0.1430345695068509,0.8465172436832317
FTR2,13354.159834847092,-0.02596288557683863,0.04397024343991412,0.1414150637554125,0.8465172436832317
IRR1,5611.698221475344,-0.04581401379534607,0.05930927703034702,0.05569567024280523,0.7732988153297525
RSC8,8734.612354297198,-0.02757682086248799,0.03706119241817188,0.16294851646082775,0.84788342586634
TIF35,16599.92730097251,-0.0010073280990248,0.03337429841474865,0.9256603141613062,0.9914333019599136
BNA7,543.5518802303237,0.00184829368248455,0.03426484645547456,0.8934139158372709,0.9848885437205792
NPL3,15097.477537994557,0.00254440896550016,0.03517543003962495,0.7959048203990057,0.9782079527911566
MDG1,24718.175252372424,-0.01352062304212041,0.03871795792087294,0.16623575758445577,0.84788342586634
NCR1,4601.548269924117,-0.00886324852698173,0.03231666086074514,0.5789887304553631,0.9390837030210156
RIM101,4494.657996851754,-0.01141280395492608,0.03665622016573162,0.3324163538076986,0.8845581622092323
YPI2,1358.35539190191,-0.00452737801313741,0.03493198642723364,0.6840302871734677,0.9568366177681088
WSC4,1386.3601839680937,-0.02495568683071239,0.04830682687354062,0.0207021499417977,0.5915779610219646
AEP3,999.5891511294548,-0.0186821943121404,0.04208585546028028,0.0691104361040774,0.7897019165492577
RPC10,2738.001411337923,0.00727037750512936,0.03668096647557964,0.3482175608316431,0.8923716317195922
MLH3,1676.3567518479322,-0.01939538451951887,0.0427795324090212,0.05331278960887191,0.7732988153297525
LSM5,3875.166124036456,-0.00103419358845746,0.03469014821177595,0.8764792110362378,0.9845001225932988
DDI1,3087.191610156589,0.00947825063868678,0.03677460642115874,0.347153016814062,0.8923716317195922
GDI1,15683.584949867158,-0.0011013294475847,0.03546250206579103,0.5005547506630323,0.9250856282278284
RPN11,12189.942968637666,0.00282666812271,0.0351323191329261,0.8144061014916887,0.9785075087566634
SAM35,249.81851752415292,-0.00504877879268511,0.03663566767420732,0.3334501774275988,0.8849166770163892
FGR24,888.9348986250164,-0.01259173618378184,0.03818193419862602,0.20389308826440625,0.84788342586634
TLO4,375.8911378748325,-0.01049861515643329,0.0381498308243217,0.11038781679192931,0.8462361526917292
TLO5,514.3183015978802,-0.01147606972337075,0.03846857663575241,0.10449841390584524,0.8366082628303183
RRN3,1206.7214924790717,-0.01279743136560229,0.03856004734676223,0.15919532804125827,0.84788342586634
CIS301,49.76745419549336,-3.879677085895014e-4,0.03612767534436363,0.9392127337240082,0.99346458718535
MPP10,10393.927186600027,0.00192212950531326,0.03523252075222895,0.6474320713334181,0.9489702520036506
FAV3,913.2438254064108,0.02231528588506711,0.04263398037402274,0.12605861587760553,0.8465172436832317
PGA52,4799.516457687826,-0.00444803696459706,0.03539980942765618,0.6479383484258965,0.9489702520036506
EMC9,4450.468557102431,-0.01263424257700484,0.03828800341549488,0.19055300006706155,0.84788342586634
NDT80,2443.3004496323874,-0.00797100917867159,0.0347553098408491,0.5564934684164276,0.9352767847455312
LEU5,2183.4092942754296,-0.00568289769651852,0.03319535679712861,0.9006449826514448,0.9863643293986984
NAT2,4104.679072513501,-0.00261048651687235,0.03472136180346538,0.839027608432817,0.9819500887059882
HMA1,10746.120933876186,0.0021422896896498,0.03395765257832721,0.8652580189671333,0.9845001225932988
PRP18,1438.4340789202763,-0.00333281567889883,0.03449438271851388,0.7455254184919995,0.9694589077311464
RPL38,40973.26116508357,-0.02024932040064774,0.0411873001728074,0.14454415445397897,0.8476632140676807
SOD6,448.1440628473794,-0.00642893562497739,0.03537999905671087,0.5631628511597202,0.9356139974399968
STF2,607.5884430632174,-1.6289175890752945e-4,0.03646041298815792,NA,NA
MUQ1,3214.859160119273,0.00811943399919909,0.03471843451344664,0.4877315331862235,0.9183534342072396
CWC24,472.4608085185231,-8.707031374351035e-4,0.03374197955862592,0.9464854464226812,0.9944151642892336
CKB1,1995.5940119277604,-0.00175094227711223,0.03268688799477173,0.9140438959146672,0.9893787837886068
GET1,1874.6108397389496,0.00428223724567651,0.03392264809883004,0.7515155123053409,0.9720335922088416
HIR1,4704.7887955533715,0.00201851791259907,0.03171033883274352,0.9155297905841604,0.9894187018040674
ARO8,8946.481064168833,-0.020359127945733,0.0389234284842366,0.20422682598181263,0.84788342586634
RAD5,2080.195447728798,-0.01937887503767181,0.0374198863670328,0.2378185138533044,0.8580563317362276
PDR6,2215.8394726767337,0.01616239507692954,0.03182164552260483,0.3707613025266727,0.8923716317195922
RFA1,11272.13026293293,-0.01241711836820517,0.03471535212625026,0.4499426644587925,0.903593008115074
DPB4,2627.439607295086,0.0015093632375239,0.03381447183590776,0.8442750548625042,0.9822012554808112
SAS2,1078.339380571598,0.00339563071538746,0.03348187119050935,0.7710546394973699,0.9747703450259266
CDH1,2178.1714028456613,-1.2297241279452347e-4,0.03341522605766982,0.9947987797518216,0.9992571919699984
SAP30,82.38941260924726,-0.00493179207520998,0.03627380337651338,0.4838496853889237,0.9181456682795408
POM152,11117.792848487536,-0.00681050272925323,0.02895061991689147,0.698768872316623,0.9597346352519184
PHHB,212.20390121358272,-0.00296947832452961,0.03622854893433609,0.6033511833458618,0.9444792210896004
ZCF9,738.9809646761078,-0.03269861735329472,0.05693903273392692,0.02379633597261036,0.6327434384509478
DFG5,4829.944954359612,0.01174684007587166,0.034864895174301,0.4280083025466012,0.9001488499369249
RSC58,6498.197447875126,-0.01447399037838147,0.03310946225709157,0.2692958215828114,0.8627425717583851
SMF3,3163.751049237933,0.01771537339567653,0.03661398250720969,0.2813285657175591,0.8647100929653893
ATP18,7405.8931111059555,-0.00230641402554035,0.03418429124854279,0.987363053107307,0.9992571919699984
SOD4,423.4012670297493,-0.01980088997762182,0.04256620752291968,0.07341200793803074,0.7939576646694817
SOD5,196.06347073029065,-4.576987239064223e-4,0.03635029884664451,0.8905473265516246,0.9848885437205792
NPL6,3073.4558138147718,-0.00148692517509912,0.03362415788217336,0.909567554026116,0.9879264238321688
FGR15,1723.1841432197975,-0.00414992907249917,0.03165591217458484,0.7880273094721367,0.9752965244739672
POT1-2,311.9165989248147,-0.00257701334069794,0.03500564242317174,0.7996678286797345,0.9785075087566634
PGA27,526.554414484366,0.00327439176854461,0.03447206221443746,0.7858227659732675,0.974899473941676
RSC4,6093.617283763186,-0.02503872036071258,0.03735534909795656,0.14895396046246911,0.84788342586634
TAH18,2185.29218640148,-0.00809763552071225,0.03222111624073007,0.6169384500523949,0.945452705312272
MSF1,2924.5849686326133,0.01026285915202418,0.03582371433895521,0.4153957904854932,0.8984719591303035
PGA19,39.37600914519125,-0.00331850838085254,0.03641196645759285,0.48267354345220737,0.9181456682795408
VPS24,1192.8800836171706,-0.01002207861794923,0.03616744624420188,0.3970524579572961,0.8948197471119627
RFC5,2292.3990996164075,-0.01162398884530555,0.03510583356063485,0.4009439543323633,0.8948197471119627
MXR1,1752.284423496509,-0.01891282456597296,0.03904075303109571,0.19731780426553405,0.84788342586634
UBP13,3833.2726884658578,0.00255076110148503,0.03535199337493654,0.7802300298794985,0.974899473941676
HGT7,89953.65331950312,-2.979378672377438e-4,0.0361697186022066,0.9482149443146896,0.9944151642892336
HGT8,23428.96601491929,0.00322989774748169,0.03453069247618601,0.7828750048538269,0.974899473941676
HGT6,4211.6336296126,6.515824700064386e-4,0.03629550200971741,0.8725630609158302,0.9845001225932988
JJJ3,641.4955365621937,0.01755667000181311,0.04008365547635791,0.15403646789502237,0.84788342586634
ERG28,1507.8100569693213,0.4285954760419099,0.07278132657803382,2.0167853743062991e-10,6.049347730231746e-8
BCY1,9166.943653374246,-0.00803093502888612,0.03390998787916658,0.5466164109382922,0.9352728024509138
KAR2,92387.16360783415,-0.00501856881703033,0.03451723735379761,0.6813430466422106,0.956582652556871
NOT3,7656.853114043237,-0.01035911190668653,0.03115653625246454,0.5516782064451968,0.9352767847455312
PEX12,759.8776201082743,0.00678130082525424,0.03505374280349502,0.5634697619920697,0.9356139974399968
MRI1,2221.677574459206,0.00860262109232436,0.03266050296487905,0.5852060325992483,0.9399333305389266
VPS54,4455.395439054802,-0.02065097554630177,0.04090803979859862,0.16324300906771383,0.84788342586634
COX17,307.1634040266919,0.00235996312872215,0.03551797847361768,0.7881922629506064,0.9752965244739672
REG1,13277.97591816129,-0.01431229399257471,0.03633799238036522,0.2984491683920862,0.8687028438545003
HNM1,3592.418716633623,-0.02700495085564537,0.04106078966604339,0.1484527373800351,0.84788342586634
CHL1,1038.098909974026,-4.288784439665374e-5,0.03340589187427642,0.9866639125387682,0.9992571919699984
CHA1,1743.4125434010211,-0.01212302506113202,0.03921086452996099,0.01677718482068509,0.5411093104262897
MNN24,1539.159635633756,0.0122533185107297,0.03560035194482406,0.3634403640528834,0.8923716317195922
SNX41,1165.161865375214,-0.00220740200260822,0.031315784104894,0.8819309316246686,0.9845001225932988
RPN9,1126.863736136893,0.01624189684161219,0.03989505419371167,0.1037452310844506,0.8366082628303183
SIR2,621.4208486380431,-2.6194025602366164e-4,0.03331050970013724,0.9857777236950722,0.9992571919699984
SNX4,1312.455116299574,0.03080993675640432,0.04242235437126086,0.13117108882280637,0.8465172436832317
DCW1,6947.09062053127,0.01245807892351069,0.03487233035034166,0.6440765156060679,0.9484968668491128
NRI1,5250.4403039260005,0.00799054630893386,0.03426363097006138,0.5447321310473421,0.9352728024509138
PLB4.5,2622.0188166520525,0.2518410081085665,0.16181899697926097,0.00284847710699728,0.17800014755079926
ENT2,3715.865201319585,-0.00737496645483861,0.03443443222215434,0.5342440075576195,0.931178721052276
ESC4,2089.3940577734315,0.00528431920821623,0.03389130097233062,0.6705277324069927,0.954359096097959
